,date,Granularidad,Indicador,Unidad,Valor
20548,22-05-2023,Diario,TRM,COP,4528.67
20549,23-05-2023,Diario,TRM,COP,4528.67
20550,24-05-2023,Diario,TRM,COP,4501.81
20551,25-05-2023,Diario,TRM,COP,4448.93
20552,26-05-2023,Diario,TRM,COP,4470.83
20553,27-05-2023,Diario,TRM,COP,4461.66
20554,28-05-2023,Diario,TRM,COP,4461.66
20555,29-05-2023,Diario,TRM,COP,4461.66
20556,30-05-2023,Diario,TRM,COP,4461.66
20557,01-03-2023,Mensual,Tasa de Desempleo,%,10.032543955
20558,01-02-2023,Mensual,Tasa de Desempleo,%,11.353126106
20559,01-01-2023,Mensual,Tasa de Desempleo,%,13.704360068
20560,01-12-2022,Mensual,Tasa de Desempleo,%,10.272678774
20561,01-11-2022,Mensual,Tasa de Desempleo,%,9.500757733
20562,01-10-2022,Mensual,Tasa de Desempleo,%,9.721029957
20563,01-09-2022,Mensual,Tasa de Desempleo,%,10.748438413
20564,01-08-2022,Mensual,Tasa de Desempleo,%,10.63127651
20565,01-07-2022,Mensual,Tasa de Desempleo,%,10.988923636
20566,01-06-2022,Mensual,Tasa de Desempleo,%,11.261201224
20567,01-05-2022,Mensual,Tasa de Desempleo,%,10.648261518
20568,01-04-2022,Mensual,Tasa de Desempleo,%,11.168465857
20569,01-03-2022,Mensual,Tasa de Desempleo,%,12.121232557
20570,01-02-2022,Mensual,Tasa de Desempleo,%,12.905169722
20571,01-01-2022,Mensual,Tasa de Desempleo,%,14.647251143
20572,01-12-2021,Mensual,Tasa de Desempleo,%,11.096493065
20573,01-11-2021,Mensual,Tasa de Desempleo,%,11.533057524
20574,01-10-2021,Mensual,Tasa de Desempleo,%,11.995241041
20575,01-09-2021,Mensual,Tasa de Desempleo,%,11.961303547
20576,01-08-2021,Mensual,Tasa de Desempleo,%,12.861392996
20577,01-07-2021,Mensual,Tasa de Desempleo,%,13.058523089
20578,01-06-2021,Mensual,Tasa de Desempleo,%,14.646591578
20579,01-05-2021,Mensual,Tasa de Desempleo,%,15.204204747
20580,01-04-2021,Mensual,Tasa de Desempleo,%,15.488034242
20581,01-03-2021,Mensual,Tasa de Desempleo,%,14.725529465
20582,01-02-2021,Mensual,Tasa de Desempleo,%,15.585196369
20583,01-01-2021,Mensual,Tasa de Desempleo,%,17.563265669
20584,01-12-2020,Mensual,Tasa de Desempleo,%,13.9142
20585,01-11-2020,Mensual,Tasa de Desempleo,%,13.9128
20586,01-10-2020,Mensual,Tasa de Desempleo,%,15.2814
20587,01-09-2020,Mensual,Tasa de Desempleo,%,16.2928
20588,01-08-2020,Mensual,Tasa de Desempleo,%,17.4427
20589,01-07-2020,Mensual,Tasa de Desempleo,%,20.9147
20590,01-06-2020,Mensual,Tasa de Desempleo,%,20.3591
20591,01-05-2020,Mensual,Tasa de Desempleo,%,21.972
20592,01-04-2020,Mensual,Tasa de Desempleo,%,20.4853
20593,01-03-2020,Mensual,Tasa de Desempleo,%,13.1828
20594,01-02-2020,Mensual,Tasa de Desempleo,%,12.8131
20595,01-01-2020,Mensual,Tasa de Desempleo,%,13.4585
20596,01-12-2019,Mensual,Tasa de Desempleo,%,9.9497
20597,01-11-2019,Mensual,Tasa de Desempleo,%,9.6186
20598,01-10-2019,Mensual,Tasa de Desempleo,%,10.1236
20599,01-09-2019,Mensual,Tasa de Desempleo,%,10.8003
20600,01-08-2019,Mensual,Tasa de Desempleo,%,11.1973
20601,01-07-2019,Mensual,Tasa de Desempleo,%,11.2807
20602,01-06-2019,Mensual,Tasa de Desempleo,%,9.7229
20603,01-05-2019,Mensual,Tasa de Desempleo,%,10.9519
20604,01-04-2019,Mensual,Tasa de Desempleo,%,10.6566
20605,01-03-2019,Mensual,Tasa de Desempleo,%,11.1814
20606,01-02-2019,Mensual,Tasa de Desempleo,%,12.0926
20607,01-01-2019,Mensual,Tasa de Desempleo,%,13.0752
20608,01-12-2018,Mensual,Tasa de Desempleo,%,9.9891
20609,01-11-2018,Mensual,Tasa de Desempleo,%,8.9905
20610,01-10-2018,Mensual,Tasa de Desempleo,%,9.3615
20611,01-09-2018,Mensual,Tasa de Desempleo,%,9.6707
20612,01-08-2018,Mensual,Tasa de Desempleo,%,9.4292
20613,01-07-2018,Mensual,Tasa de Desempleo,%,10.0423
20614,01-06-2018,Mensual,Tasa de Desempleo,%,9.3085
20615,01-05-2018,Mensual,Tasa de Desempleo,%,9.9795
20616,01-04-2018,Mensual,Tasa de Desempleo,%,9.7292
20617,01-03-2018,Mensual,Tasa de Desempleo,%,9.7716
20618,01-02-2018,Mensual,Tasa de Desempleo,%,11.1882
20619,01-01-2018,Mensual,Tasa de Desempleo,%,12.1374
20620,01-12-2017,Mensual,Tasa de Desempleo,%,8.9122
20621,01-11-2017,Mensual,Tasa de Desempleo,%,8.7648
20622,01-10-2017,Mensual,Tasa de Desempleo,%,8.7399
20623,01-09-2017,Mensual,Tasa de Desempleo,%,9.5469
20624,01-08-2017,Mensual,Tasa de Desempleo,%,9.5168
20625,01-07-2017,Mensual,Tasa de Desempleo,%,9.9404
20626,01-06-2017,Mensual,Tasa de Desempleo,%,8.9773
20627,01-05-2017,Mensual,Tasa de Desempleo,%,9.838
20628,01-04-2017,Mensual,Tasa de Desempleo,%,9.1359
