,Palabra,Frecuencia,ID_Articulo,Entidad
4671,valorizados,1,30,0
4672,reportó,1,30,0
4673,operación,1,30,0
4674,peruana,1,30,0
4675,atraído,1,30,0
4676,preliminar,1,30,0
4677,pretendientes,1,30,0
4678,estratégicos,1,30,0
4679,fondos,4,30,0
4680,credicorp,2,30,0
4681,capital,3,30,0
4682,asignaron,1,30,0
4683,valor,1,30,0
4684,generación,7,30,0
4685,distribución,5,30,0
4686,actividades,3,30,0
4687,mercado,1,30,0
4688,eléctrico,1,30,0
4689,nacional,1,30,0
4690,opera,2,30,0
4691,segmentos,1,30,0
4692,distritos,1,30,0
4693,osinergmin,1,30,1
4694,dicha,1,30,0
4695,representa,1,30,0
4696,usuarios,1,30,0
4697,energía,3,30,0
4698,nivel,1,30,0
4699,principales,2,30,0
4700,generadoras,1,30,0
4701,hidroeléctricas,1,30,0
4702,térmicas,1,30,0
4703,asimismo,1,30,0
4704,piura,2,30,1
4705,realiza,1,30,0
4706,comercialización,1,30,0
4707,eléctrica,1,30,0
4708,mantiene,1,30,0
4709,presencia,1,30,0
4710,negocio,4,30,0
4711,green,2,30,0
4712,power,2,30,0
4713,energías,2,30,0
4714,renovables,2,30,0
4715,proyectos,1,30,0
4716,central,2,30,0
4717,solar,1,30,0
4718,rubí,1,30,0
4719,eólica,1,30,0
4720,wayra,2,30,1
4721,extensiones,1,30,0
4722,clemesí,1,30,1
4723,extensión,1,30,0
4724,operan,1,30,0
4725,líneas,1,30,0
4726,retail,1,30,0
4727,línea,1,30,0
4728,activa,1,30,0
4729,áreas,1,30,0
4730,suministro,1,30,0
4731,eficiencia,1,30,0
4732,dedicada,1,30,0
4733,íntegramente,1,30,0
4734,movilidad,1,30,0
4735,destinos,1,30,0
4736,impacto,1,30,0
4737,accionistas,2,30,0
4738,minoritarios,3,30,0
4739,andrew,1,30,0
4740,mccarthy,1,30,0
4741,analista,1,30,0
4742,división,1,30,0
4743,américas,1,30,0
4744,presenta,1,30,0
4745,necesidad,1,30,0
4746,apremiante,1,30,0
4747,recaudar,1,30,0
4748,considerando,1,30,0
4749,pendiente,1,30,0
4750,goiás,1,30,0
4751,cerró,1,30,0
4752,tercer,1,30,0
4753,trimestre,1,30,0
4754,apalancamiento,1,30,0
4755,neto,1,30,0
4756,reportado,1,30,0
4757,escenario,2,30,0
4758,apuntaría,1,30,0
4759,obtener,1,30,0
4760,capex,1,30,0
4761,expansión,1,30,0
4762,especialmente,1,30,0
4763,usarse,2,30,0
4764,parcialmente,1,30,0
4765,financiar,1,30,0
4766,mayores,1,30,0
4767,dividendos,1,30,0
4768,implicancias,1,30,0
4769,cambio,1,30,0
4770,titularidad,1,30,0
4771,generaría,1,30,0
4772,obligación,1,30,0
4773,lanzar,1,30,0
4774,oferta,1,30,0
4775,pública,1,30,0
4776,obligatoria,1,30,0
4777,participación,1,30,0
4778,entidades,1,30,0
4779,contemplaríamos,1,30,0
4780,habría,1,30,0
4781,designar,1,30,0
4782,evaluador,1,30,0
4783,independiente,1,30,0
4784,asignar,1,30,0
4785,valoraciones,1,30,0
4786,filiales,1,30,0
4787,serían,1,30,0
4788,perímetro,1,30,0
4789,tardaría,1,30,0
4790,meses,1,30,0
4791,concretarse,1,30,0
4792,deberá,1,30,0
4793,superar,1,30,0
4794,obstáculos,1,30,0
4795,estándar,1,30,0
4796,transacciones,1,30,0
4797,fusiones,1,30,0
4798,adquisiciones,1,30,0
4799,aprobaciones,1,30,0
4800,antimonopolio,1,30,0
4801,milán,1,31,0
4802,grupo,4,31,0
4803,enel,2,31,0
4804,presentó,1,31,0
4805,mercados,1,31,0
4806,financieros,1,31,0
4807,hoja,1,31,0
4808,ruta,1,31,0
4809,conducirá,1,31,0
4810,rumbo,1,31,0
4811,organización,1,31,0
4812,accionar,1,31,0
4813,francesco,1,31,0
4814,starace,1,31,0
4815,plan,1,31,0
4816,estratégico,1,31,0
4817,corporativo,1,31,0
4818,apuntará,1,31,0
4819,líneas,1,31,0
4820,estratégicas,1,31,0
4821,basadas,1,31,0
4822,equilibrar,1,31,0
4823,oferta,1,31,0
4824,demanda,1,31,0
4825,clientes,1,31,0
4826,optimizar,2,31,0
4827,perfil,1,31,0
4828,riesgo,1,31,0
4829,aportar,1,31,0
4830,descarbonización,1,31,0
4831,reforzar,1,31,0
4832,crecer,1,31,0
4833,finalmente,1,31,0
4834,digitalizar,1,31,0
4835,redes,2,31,0
4836,permitir,1,31,0
4837,cartera,1,31,0
4838,negocios,1,31,0
4839,objetivos,1,31,0
4840,aumentarán,1,31,0
4841,resiliencia,1,31,0
4842,posibles,1,31,0
4843,turbulencias,1,31,0
4844,continuas,1,31,0
4845,futuro,1,31,0
4846,posicionará,1,31,0
4847,creación,1,31,0
4848,valor,1,31,0
4849,crecimiento,1,31,0
4850,beneficiando,1,31,0
4851,partes,1,31,0
4852,interesadas,1,31,0
4853,acelerando,1,31,0
4854,independencia,1,31,0
4855,energética,1,31,0
4856,países,1,31,0
4857,prevé,1,31,0
4858,invertir,1,31,0
4859,millones,5,31,0
4860,destinarán,1,31,0
4861,apoyo,1,31,0
4862,estrategia,1,31,0
4863,comercial,1,31,0
4864,integrada,1,31,0
4865,fortalecer,1,31,0
4866,papel,1,31,0
4867,facilitadores,1,31,0
4868,transición,1,31,0
4869,espera,1,31,0
4870,ebitda,1,31,0
4871,ordinario,2,31,0
4872,supere,1,31,0
4873,pico,1,31,0
4874,comparación,1,31,0
4875,estimados,1,31,0
4876,ingreso,1,31,0
4877,neto,1,31,0
4878,prevén,1,31,0
4879,cifras,1,31,0
4880,versus,1,31,0
4881,enel,5,32,0
4882,planea,1,32,0
4883,vender,1,32,0
4884,activos,3,32,0
4885,millones,8,32,0
4886,reducir,2,32,0
4887,nivel,2,32,0
4888,récord,1,32,0
4889,deuda,4,32,0
4890,llevará,1,32,0
4891,salir,1,32,0
4892,mercados,3,32,0
4893,sudamérica,1,32,0
4894,empresa,3,32,0
4895,servicios,1,32,0
4896,públicos,1,32,0
4897,italia,3,32,1
4898,emitió,1,32,0
4899,advertencia,1,32,0
4900,ganancias,1,32,0
4901,principios,3,32,0
4902,luchando,1,32,0
4903,aumento,2,32,0
4904,oleada,1,32,0
4905,adquisiciones,1,32,0
4906,impulsar,1,32,0
4907,producción,2,32,0
4908,energía,2,32,0
4909,renovable,1,32,0
4910,años,2,32,0
4911,visto,1,32,0
4912,perjudicada,1,32,0
4913,costos,1,32,0
4914,crisis,3,32,0
4915,energética,1,32,0
4916,sequías,1,32,0
4917,reducido,1,32,0
4918,hidroeléctrica,1,32,0
4919,menor,1,32,0
4920,demanda,1,32,0
4921,director,1,32,0
4922,ejecutivo,1,32,0
4923,francesco,1,32,0
4924,starace,1,32,0
4925,martes,1,32,0
4926,presentación,1,32,0
4927,estrategia,1,32,0
4928,avecinan,1,32,0
4929,tiempos,1,32,0
4930,difíciles,1,32,0
4931,citando,1,32,0
4932,elevados,1,32,0
4933,precios,1,32,0
4934,medidas,1,32,0
4935,gubernamentales,1,32,0
4936,frente,1,32,0
4937,espera,2,32,0
4938,turbulencias,1,32,0
4939,adoptando,1,32,0
4940,enfoque,1,32,0
4941,euros,1,32,0
4942,finales,3,32,0
4943,septiembre,1,32,0
4944,pondrán,1,32,0
4945,venta,2,32,0
4946,resultarán,1,32,0
4947,salida,1,32,0
4948,argentina,1,32,1
4949,perú,3,32,1
4950,rumanía,1,32,1
4951,centrará,1,32,0
4952,unidos,1,32,0
4953,news,1,32,0
4954,trabajando,1,32,0
4955,plan,1,32,0
4956,desinversión,1,32,0
4957,operaciones,1,32,0
4958,valorados,1,32,0
4959,atraído,1,32,0
4960,interés,1,32,0
4961,potenciales,1,32,0
4962,postores,1,32,0
4963,estratégicos,1,32,0
4964,fondos,1,32,0
4965,inversión,1,32,0
4966,persona,1,32,0
4967,conocimiento,1,32,0
4968,acciones,1,32,0
4969,compañía,1,32,0
4970,subieron,1,32,0
4971,milán,1,32,0
4972,alto,1,32,0
4973,redujo,1,32,0
4974,proyecciones,1,32,0
4975,ingresos,1,32,0
4976,netos,1,32,0
4977,ajustados,1,32,0
4978,actividades,1,32,0
4979,sufran,1,32,0
4980,regionales,1,32,0
4981,pretende,1,32,0
4982,diciembre,1,32,0
4983,reducirla,1,32,0
4984,enel,5,33,1
4985,sopesando,1,33,0
4986,venta,3,33,0
4987,operaciones,1,33,0
4988,perú,3,33,1
4989,busca,1,33,0
4990,formas,1,33,0
4991,reducir,2,33,0
4992,deuda,3,33,0
4993,financiar,2,33,0
4994,inversiones,2,33,0
4995,personas,3,33,0
4996,familiarizadas,1,33,0
4997,empresa,2,33,0
4998,servicios,1,33,0
4999,públicos,1,33,0
5000,italia,2,33,1
5001,trabajando,1,33,0
5002,asesores,1,33,0
5003,disposición,1,33,0
5004,potencial,1,33,0
5005,valorada,1,33,0
5006,millones,5,33,0
5007,activo,1,33,0
5008,atraído,1,33,0
5009,interés,1,33,0
5010,preliminar,1,33,0
5011,pretendientes,1,33,0
5012,estratégicos,1,33,0
5013,fondos,1,33,0
5014,inversión,1,33,0
5015,acciones,2,33,0
5016,subieron,2,33,0
5017,viernes,1,33,0
5018,milán,1,33,0
5019,valor,1,33,0
5020,mercado,1,33,0
5021,euros,4,33,0
5022,recientemente,1,33,0
5023,recortó,1,33,0
5024,objetivo,1,33,0
5025,ganancias,2,33,0
5026,raíz,1,33,0
5027,crisis,1,33,0
5028,energética,1,33,0
5029,mundial,1,33,0
5030,explorando,1,33,0
5031,activos,2,33,0
5032,intento,1,33,0
5033,bloomberg,1,33,0
5034,news,1,33,0
5035,principios,1,33,0
5036,intereses,1,33,0
5037,impuestos,1,33,0
5038,depreciación,1,33,0
5039,amortización,1,33,0
5040,meses,1,33,0
5041,grupo,1,33,0
5042,resultados,1,33,0
5043,espera,1,33,0
5044,presidente,1,33,0
5045,ejecutivo,1,33,0
5046,francesco,1,33,0
5047,starace,1,33,0
5048,anuncie,1,33,0
5049,intención,1,33,0
5050,vender,1,33,0
5051,negocio,1,33,0
5052,presente,1,33,0
5053,plan,1,33,0
5054,negocios,1,33,0
5055,compañía,1,33,0
5056,noviembre,1,33,0
5057,deliberaciones,1,33,0
5058,curso,1,33,0
5059,certeza,1,33,0
5060,resulten,1,33,0
5061,transacción,1,33,0
5062,pidieron,1,33,0
5063,identificadas,1,33,0
5064,tratarse,1,33,0
5065,información,1,33,0
5066,confidencial,1,33,0
5067,representante,1,33,0
5068,negó,1,33,0
5069,anunciado,1,33,0
5070,desinversiones,1,33,0
5071,impacto,1,33,0
5072,esperado,1,33,0
5073,neta,1,33,0
5074,finales,1,33,0
5075,incluyen,1,33,0
5076,participación,1,33,0
5077,unidad,1,33,0
5078,rusa,1,33,0
5079,brasil,1,33,1
5080,chile,1,33,1
5081,egipto,1,34,1
5082,representantes,1,34,0
5083,distintos,1,34,0
5084,países,1,34,0
5085,suman,1,34,0
5086,esfuerzos,1,34,0
5087,convenir,1,34,0
5088,estrategia,1,34,0
5089,luchar,1,34,0
5090,cambio,5,34,0
5091,climático,5,34,0
5092,chile,3,34,1
5093,compañías,1,34,0
5094,mineras,3,34,0
5095,anglo,4,34,0
5096,american,2,34,1
5097,collahuasi,3,34,1
5098,codelco,1,34,1
5099,realizan,1,34,0
5100,cambios,1,34,0
5101,operaciones,6,34,0
5102,ayudar,1,34,0
5103,evitar,1,34,0
5104,calentamiento,1,34,0
5105,global,1,34,0
5106,voluntad,1,34,0
5107,producir,1,34,0
5108,cobre,2,34,0
5109,mineral,1,34,0
5110,clave,1,34,0
5111,transición,1,34,0
5112,energética,2,34,0
5113,fundamental,1,34,0
5114,trazabilidad,1,34,0
5115,verde,4,34,0
5116,apostando,1,34,0
5117,desalinización,1,34,0
5118,agua,12,34,0
5119,optando,1,34,0
5120,energías,4,34,0
5121,renovables,3,34,0
5122,reciclando,1,34,0
5123,neumáticos,2,34,0
5124,equipos,2,34,0
5125,acelerando,1,34,0
5126,paso,1,34,0
5127,electromovilidad,2,34,0
5128,preservando,1,34,0
5129,reducción,3,34,0
5130,gases,2,34,0
5131,efecto,2,34,0
5132,implementando,1,34,0
5133,ambicioso,1,34,0
5134,plan,1,34,0
5135,acción,1,34,0
5136,enfrentar,2,34,0
5137,implica,1,34,0
5138,transformar,1,34,0
5139,radicalmente,1,34,0
5140,forma,4,34,0
5141,operar,1,34,0
5142,sostuvo,1,34,0
5143,contexto,1,34,0
5144,compañía,3,34,0
5145,dejará,1,34,0
5146,fresca,2,34,0
5147,bronces,1,34,0
5148,alcanzaría,1,34,0
5149,carbono,6,34,0
5150,neutralidad,2,34,0
5151,mundo,2,34,0
5152,reducido,3,34,0
5153,extracción,2,34,0
5154,reutilizan,1,34,0
5155,emisiones,3,34,0
5156,buses,1,34,0
5157,eléctricos,1,34,0
5158,transportar,1,34,0
5159,trabajadores,1,34,0
5160,energía,5,34,0
5161,eléctrica,1,34,0
5162,proviene,1,34,0
5163,fuentes,2,34,0
5164,redunda,1,34,0
5165,desarrolla,1,34,0
5166,proyectos,4,34,0
5167,hidrógeno,4,34,0
5168,produjimos,1,34,0
5169,molécula,1,34,0
5170,vehículos,1,34,0
5171,cero,1,34,0
5172,país,1,34,0
5173,hidrogenera,1,34,0
5174,construimos,1,34,0
5175,tórtolas,1,34,0
5176,recientemente,1,34,0
5177,sudáfrica,1,34,1
5178,pusimos,1,34,0
5179,marcha,2,34,0
5180,camión,1,34,0
5181,minero,1,34,0
5182,esperamos,1,34,0
5183,mediano,1,34,0
5184,plazo,1,34,0
5185,biodiversidad,1,34,0
5186,renunció,1,34,0
5187,productivo,1,34,0
5188,concesiones,1,34,0
5189,zona,2,34,0
5190,olivares,1,34,0
5191,representan,1,34,0
5192,hectáreas,1,34,0
5193,ponerlas,1,34,0
5194,disposición,1,34,0
5195,crear,1,34,0
5196,parque,1,34,0
5197,región,1,34,0
5198,metropolitana,1,34,0
5199,alianza,1,34,0
5200,estratégica,1,34,0
5201,wildlife,1,34,0
5202,conservation,1,34,0
5203,society,1,34,0
5204,incluye,1,34,0
5205,manejo,1,34,0
5206,ambiental,1,34,0
5207,santuarios,1,34,0
5208,yerba,1,34,0
5209,loca,1,34,0
5210,invierte,1,34,0
5211,millones,6,34,0
5212,desalinizaciónbhp,1,34,1
5213,primeras,1,34,0
5214,adoptar,1,34,0
5215,medidas,1,34,0
5216,resaltó,2,34,0
5217,materia,1,34,0
5218,renovable,2,34,0
5219,marcamos,1,34,0
5220,hito,2,34,0
5221,transitar,1,34,0
5222,contratos,4,34,0
5223,basados,1,34,0
5224,combustibles,2,34,0
5225,fósiles,2,34,0
5226,limpias,1,34,0
5227,pagamos,1,34,0
5228,adelantada,1,34,0
5229,firmar,1,34,0
5230,acuerdos,1,34,0
5231,colbún,1,34,0
5232,enel,1,34,0
5233,provisión,1,34,0
5234,fuente,1,34,0
5235,solar,1,34,0
5236,eólica,1,34,0
5237,encuentran,1,34,0
5238,operativos,1,34,0
5239,permitirán,1,34,0
5240,desplazar,1,34,0
5241,efectivamente,1,34,0
5242,toneladas,2,34,0
5243,escondida,2,34,0
5244,spence,2,34,0
5245,abastecidos,1,34,0
5246,totalidad,1,34,0
5247,gestión,1,34,0
5248,aguas,2,34,0
5249,invertido,1,34,0
5250,capacidad,1,34,0
5251,desalación,1,34,0
5252,años,3,34,0
5253,significativa,1,34,0
5254,consumo,1,34,0
5255,mejores,1,34,0
5256,procesos,2,34,0
5257,recuperación,1,34,0
5258,eficiencia,2,34,0
5259,hídrica,1,34,0
5260,cesó,1,34,0
5261,acuíferos,1,34,0
5262,altoandinos,1,34,0
5263,opera,1,34,0
5264,exclusivamente,1,34,0
5265,desalada,2,34,0
5266,concentradora,1,34,0
5267,abastecida,1,34,0
5268,puerto,1,34,0
5269,mejillones,1,34,0
5270,estudiando,1,34,0
5271,tecnologías,2,34,0
5272,diseñando,1,34,0
5273,mitigar,1,34,0
5274,efectos,1,34,0
5275,relaves,1,34,0
5276,convencionales,1,34,0
5277,implementación,1,34,0
5278,sistemas,1,34,0
5279,trolleys,1,34,0
5280,planta,3,34,0
5281,desaladoraen,1,34,0
5282,recursos,2,34,0
5283,hídricos,1,34,0
5284,buscamos,1,34,0
5285,complementarias,1,34,0
5286,desaladora,3,34,0
5287,disminuir,2,34,0
5288,huella,4,34,0
5289,hoja,1,34,0
5290,ruta,1,34,0
5291,eficiente,1,34,0
5292,contar,1,34,0
5293,matriz,1,34,0
5294,miras,1,34,0
5295,alcanzar,1,34,0
5296,contamos,1,34,0
5297,suministro,1,34,0
5298,eléctrico,1,34,0
5299,base,2,34,0
5300,consumida,1,34,0
5301,ernc,1,34,0
5302,tonelada,1,34,0
5303,producida,1,34,0
5304,cumplimos,1,34,0
5305,década,1,34,0
5306,certificamos,1,34,0
5307,minera,1,34,0
5308,verificó,1,34,0
5309,socias,1,34,0
5310,glencore,1,34,0
5311,japan,1,34,0
5312,línea,1,34,0
5313,incentivando,1,34,0
5314,proveedores,2,34,0
5315,reduzcan,1,34,0
5316,servicios,1,34,0
5317,productos,1,34,0
5318,ofrecen,1,34,0
5319,incorporamos,1,34,0
5320,criterios,1,34,0
5321,circularidad,1,34,0
5322,licitación,1,34,0
5323,compras,1,34,0
5324,superarán,1,34,0
5325,otorgando,1,34,0
5326,variable,1,34,0
5327,peso,1,34,0
5328,ponderación,1,34,0
5329,ofertas,1,34,0
5330,beneficiando,1,34,0
5331,apunten,1,34,0
5332,residuos,1,34,0
5333,hagan,1,34,0
5334,óptimo,1,34,0
5335,comenzamos,1,34,0
5336,blanca,1,34,0
5337,reciclar,1,34,0
5338,mineros,1,34,0
5339,fecha,1,34,0
5340,eliminar,1,34,0
5341,botellas,2,34,0
5342,plásticas,1,34,0
5343,instalaciones,1,34,0
5344,reemplazándolas,1,34,0
5345,envases,1,34,0
5346,reutilizables,1,34,0
5347,significará,1,34,0
5348,dejar,1,34,0
5349,utilizar,1,34,0
5350,desechables,1,34,0
5351,litros,1,34,0
5352,inversión,2,34,0
5353,social,1,34,0
5354,fomento,1,34,0
5355,economía,1,34,0
5356,circular,1,34,0
5357,contribuir,1,34,0
5358,fortalecer,1,34,0
5359,resiliencia,1,34,0
5360,comunidades,1,34,0
5361,locales,1,34,0
5362,frente,1,34,0
5363,meta,1,34,0
5364,comunitarios,1,34,0
5365,vayan,1,34,0
5366,millonescodelco,1,34,0
5367,apostado,1,34,0
5368,términos,1,34,0
5369,aprobó,1,34,0
5370,construcción,1,34,0
5371,abastecer,1,34,0
5372,ubicadas,1,34,0
5373,calama,1,34,0
5374,chuquicamata,1,34,1
5375,radomiro,1,34,0
5376,tomic,1,34,0
5377,ministro,1,34,0
5378,hales,1,34,0
5379,cronograma,1,34,0
5380,inicial,1,34,0
5381,trimestre,1,34,0
5382,continental,1,34,0
5383,central,1,34,0
5384,tranques,1,34,0
5385,relave,1,34,0
5386,ovejería,1,34,0
5387,pampa,1,34,0
5388,austral,1,34,0
5389,depósito,1,34,0
5390,carén,1,34,0
5391,sumará,1,34,0
5392,compañía,2,35,0
5393,energía,2,35,0
5394,enel,2,35,0
5395,anunció,1,35,0
5396,puesta,1,35,0
5397,marcha,1,35,0
5398,construcción,2,35,0
5399,acueducto,3,35,0
5400,beneficiará,1,35,0
5401,invertirá,1,35,0
5402,millones,2,35,0
5403,ubicado,1,35,0
5404,específicamente,1,35,0
5405,territorios,1,35,0
5406,jaipaichon,1,35,1
5407,urraichipa,1,35,1
5408,desarrollará,1,35,0
5409,marco,1,35,0
5410,proyecto,2,35,0
5411,eólico,1,35,0
5412,windpeshi,1,35,1
5413,proporcionará,1,35,0
5414,agua,3,35,0
5415,potable,1,35,0
5416,personas,1,35,0
5417,comunidades,3,35,0
5418,wayuu,2,35,0
5419,pila,1,35,0
5420,pública,1,35,0
5421,construiremos,1,35,0
5422,mecanismo,1,35,0
5423,obras,1,35,0
5424,impuestos,1,35,0
5425,alianza,1,35,0
5426,ministerio,1,35,0
5427,vivienda,1,35,0
5428,seguimos,1,35,0
5429,apostando,1,35,0
5430,dignificación,1,35,0
5431,calidad,1,35,0
5432,vida,1,35,0
5433,funcionamiento,1,35,0
5434,acueductos,1,35,0
5435,habremos,1,35,0
5436,entregado,1,35,0
5437,departamento,2,35,0
5438,guajira,1,35,0
5439,beneficio,1,35,0
5440,indígenas,1,35,0
5441,gracias,1,35,0
5442,inversión,1,35,0
5443,superior,1,35,0
5444,lucio,1,35,0
5445,rubio,1,35,0
5446,díaz,1,35,0
5447,director,1,35,0
5448,general,1,35,0
5449,colombia,1,35,0
5450,sistema,1,35,0
5451,tratamiento,2,35,0
5452,contará,1,35,0
5453,pilas,2,35,0
5454,aferentes,1,35,0
5455,amarijuna,1,35,0
5456,jisemana,1,35,0
5457,parques,1,35,0
5458,infantiles,1,35,0
5459,abrevaderos,1,35,0
5460,puntos,1,35,0
5461,amarre,1,35,0
5462,animales,1,35,0
5463,parqueadero,1,35,0
5464,bicicletas,1,35,0
5465,jagüey,2,35,0
5466,convertirá,1,35,0
5467,vigesimosegundo,1,35,0
5468,construido,1,35,0
5469,públicas,1,35,0
5470,wimpeshi,1,35,1
5471,amalipa,1,35,1
5472,esquema,1,35,0
5473,extracción,1,35,0
5474,funcionará,1,35,0
5475,renovable,1,35,0
5476,convencional,1,35,0
5477,proveniente,1,35,0
5478,paneles,1,35,0
5479,solares,1,35,0
5480,megavatios,1,35,0
5481,ronda,1,36,0
5482,resultados,2,36,0
5483,empresariales,2,36,0
5484,tercer,3,36,0
5485,trimestre,4,36,0
5486,sumaron,1,36,0
5487,empresas,2,36,0
5488,destacan,1,36,0
5489,ecopetrol,3,36,0
5490,cementos,3,36,0
5491,argos,5,36,0
5492,colombina,2,36,0
5493,liderando,1,36,0
5494,ingresos,10,36,0
5495,operativos,1,36,0
5496,semana,2,36,0
5497,superan,1,36,0
5498,conjuntamente,1,36,0
5499,reportado,1,36,0
5500,desempeño,1,36,0
5501,suman,1,36,0
5502,billones,15,36,0
5503,cabeza,1,36,0
5504,lote,1,36,0
5505,aporte,1,36,0
5506,periodo,2,36,0
5507,julio,2,36,0
5508,septiembre,2,36,0
5509,puestos,1,36,0
5510,mantienen,1,36,0
5511,enel,1,36,0
5512,reportados,1,36,0
5513,cierran,1,36,0
5514,grupo,3,36,0
5515,nutresa,1,36,0
5516,respectivamente,1,36,0
5517,ebitda,1,36,0
5518,ubican,1,36,0
5519,éxito,1,36,0
5520,figuró,1,36,0
5521,empresa,3,36,0
5522,energía,1,36,0
5523,celsia,1,36,0
5524,tecnoglass,1,36,1
5525,dedicada,1,36,0
5526,transformación,1,36,0
5527,vidrio,1,36,0
5528,arquitectónico,1,36,0
5529,productos,1,36,0
5530,aluminio,1,36,0
5531,industria,1,36,0
5532,global,1,36,0
5533,construcción,1,36,0
5534,ambas,1,36,0
5535,entusiasma,1,36,0
5536,entregarles,1,36,0
5537,accionistas,1,36,0
5538,positivos,1,36,0
5539,estrategias,2,36,0
5540,rentable,1,36,0
5541,medida,1,36,0
5542,avanza,1,36,0
5543,estrategia,2,36,0
5544,negocio,1,36,0
5545,hablado,1,36,0
5546,gobierno,1,36,0
5547,idea,1,36,0
5548,cerrarles,1,36,0
5549,puerta,1,36,0
5550,mantiene,1,36,0
5551,puestosi,1,36,0
5552,producción,1,36,0
5553,creció,1,36,0
5554,utilidades,2,36,0
5555,netas,1,36,0
5556,decrecieron,1,36,0
5557,comparación,1,36,0
5558,reporte,2,36,0
5559,trimestral,1,36,0
5560,hidrocarburos,1,36,0
5561,liderada,1,36,0
5562,felipe,1,36,0
5563,bayón,2,36,0
5564,reportó,1,36,0
5565,llegaron,1,36,0
5566,datos,1,36,0
5567,mostraron,1,36,0
5568,comportamiento,1,36,0
5569,bajista,1,36,0
5570,frente,1,36,0
5571,registrados,1,36,0
5572,destaca,1,36,0
5573,logros,1,36,0
5574,resultado,1,36,0
5575,avances,1,36,0
5576,significativos,1,36,0
5577,diversificación,1,36,0
5578,operativa,1,36,0
5579,geográfica,1,36,0
5580,alcanzar,1,36,0
5581,operacionales,1,36,0
5582,implementando,1,36,0
5583,términos,1,36,0
5584,desapalancamiento,1,36,0
5585,eficiencia,1,36,0
5586,integración,1,36,0
5587,logística,1,36,0
5588,recuperación,1,36,0
5589,precios,1,36,0
5590,juan,1,36,0
5591,esteban,1,36,0
5592,calle,1,36,0
5593,presidente,1,36,0
5594,fines,1,37,0
5595,julio,1,37,0
5596,enel,11,37,0
5597,chile,5,37,1
5598,informara,1,37,0
5599,firma,1,37,0
5600,contrato,1,37,0
5601,acuerda,1,37,0
5602,vender,1,37,0
5603,sociedad,1,37,0
5604,transmisora,1,37,0
5605,metropolitana,1,37,0
5606,controlada,1,37,0
5607,inversiones,1,37,0
5608,grupo,10,37,0
5609,saesa,9,37,0
5610,limitada,1,37,0
5611,totalidad,1,37,0
5612,acciones,1,37,0
5613,propiedad,1,37,0
5614,emitidas,1,37,0
5615,transmisión,18,37,0
5616,equivalentes,1,37,0
5617,fiscalía,4,37,0
5618,nacional,8,37,0
5619,económica,1,37,0
5620,verde,2,37,0
5621,informe,2,37,0
5622,aprobación,1,37,0
5623,fecha,1,37,0
5624,octubre,1,37,0
5625,firmado,1,37,0
5626,jefa,1,37,0
5627,división,3,37,0
5628,fusiones,1,37,0
5629,organismo,3,37,0
5630,francisca,1,37,0
5631,levin,1,37,0
5632,descarta,1,37,0
5633,operación,9,37,0
5634,reducir,2,37,0
5635,sustancialmente,2,37,0
5636,competencia,8,37,0
5637,segmento,4,37,0
5638,forma,2,37,0
5639,información,6,37,0
5640,recabada,2,37,0
5641,investigación,4,37,0
5642,evaluación,1,37,0
5643,realizada,1,37,0
5644,recomienda,1,37,0
5645,aprobar,2,37,0
5646,concentración,4,37,0
5647,pura,1,37,0
5648,simple,1,37,0
5649,resultar,1,37,0
5650,apta,1,37,0
5651,parecer,1,37,0
5652,señor,1,37,0
5653,fiscal,2,37,0
5654,agrega,2,37,0
5655,perjuicio,1,37,0
5656,facultad,1,37,0
5657,velar,1,37,0
5658,permanentemente,1,37,0
5659,libre,1,37,0
5660,línea,1,37,0
5661,resolución,2,37,0
5662,económico,1,37,0
5663,ricardo,1,37,0
5664,riesco,1,37,0
5665,ofició,1,37,0
5666,superintendencia,2,37,0
5667,electricidad,3,37,0
5668,combustibles,2,37,0
5669,determine,1,37,0
5670,cumplimiento,1,37,0
5671,artículo,1,37,0
5672,general,1,37,0
5673,servicios,1,37,0
5674,selló,1,37,0
5675,torno,1,37,0
5676,alcanzado,1,37,0
5677,origen,2,37,0
5678,canadiense,2,37,0
5679,quedarse,1,37,0
5680,filial,1,37,0
5681,recordar,1,37,0
5682,caso,1,37,0
5683,agosto,3,37,0
5684,partes,4,37,0
5685,notificaron,1,37,0
5686,consistente,1,37,0
5687,adquisición,1,37,0
5688,emitió,1,37,0
5689,falta,1,37,0
5690,completitud,1,37,0
5691,notificación,2,37,0
5692,subsanaron,1,37,0
5693,errores,1,37,0
5694,omisiones,1,37,0
5695,identificados,1,37,0
5696,finalmente,1,37,0
5697,septiembre,1,37,0
5698,instruyó,1,37,0
5699,inicio,1,37,0
5700,posiciona,1,37,0
5701,tercer,1,37,0
5702,operador,1,37,0
5703,compra,1,37,0
5704,contempla,1,37,0
5705,traspaso,1,37,0
5706,kilómetros,2,37,0
5707,líneas,3,37,0
5708,subestaciones,1,37,0
5709,activos,1,37,0
5710,sumarán,1,37,0
5711,opera,1,37,0
5712,antofagasta,1,37,1
5713,análisis,1,37,0
5714,fneen,1,37,0
5715,marco,1,37,0
5716,efectuaron,1,37,0
